MS46322A								
!12/11/2019.11:49:53.PM								
!CHANNEL.1								
!TR.MEASUREMENT								
!RF.CORRECTION: ONE.PORT.CAL.PORT[1]								
!AVERAGING.OFF								
!IF.BANDWIDTH: 1KHZ								
!NUMBER.OF.TRACES: 4								
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           				
!PARAMETER:   	S11               	S12               	S21               	S22               				
!PORT:        	PORT1             	PORT2             	PORT1             	PORT2             				
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG            	LOGMAG            				
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               				
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     				
!SWEEPTYPE: FREQ.SWEEP(Linear)								
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	FREQ4.GHZ	LOGMAG4
243	4.63	-8.04E-01	4.63	-9.29E+01	4.63	-1.06E+02	4.63	-5.83E+00
244	4.645	-8.00E-01	4.645	-9.26E+01	4.645	-1.02E+02	4.645	-6.07E+00
245	4.66	-7.26E-01	4.66	-9.82E+01	4.66	-9.78E+01	4.66	-6.18E+00
246	4.675	-7.23E-01	4.675	-9.71E+01	4.675	-1.02E+02	4.675	-6.17E+00
247	4.69	-7.51E-01	4.69	-9.73E+01	4.69	-1.01E+02	4.69	-6.02E+00
248	4.705	-9.05E-01	4.705	-9.83E+01	4.705	-9.92E+01	4.705	-5.74E+00
249	4.72	-8.43E-01	4.72	-1.03E+02	4.72	-1.01E+02	4.72	-5.35E+00
250	4.735	-9.35E-01	4.735	-1.01E+02	4.735	-9.62E+01	4.735	-4.85E+00
251	4.75	-1.03E+00	4.75	-1.02E+02	4.75	-9.82E+01	4.75	-4.27E+00
252	4.765	-1.06E+00	4.765	-1.08E+02	4.765	-9.32E+01	4.765	-3.65E+00
253	4.78	-1.02E+00	4.78	-1.02E+02	4.78	-9.14E+01	4.78	-3.01E+00
254	4.795	-9.39E-01	4.795	-9.71E+01	4.795	-9.12E+01	4.795	-2.41E+00
255	4.81	-9.36E-01	4.81	-9.48E+01	4.81	-9.33E+01	4.81	-1.88E+00
256	4.825	-8.88E-01	4.825	-9.24E+01	4.825	-9.25E+01	4.825	-1.48E+00
257	4.84	-8.55E-01	4.84	-9.12E+01	4.84	-9.39E+01	4.84	-1.25E+00
258	4.855	-8.43E-01	4.855	-1.03E+02	4.855	-9.51E+01	4.855	-1.22E+00
259	4.87	-8.31E-01	4.87	-1.01E+02	4.87	-9.44E+01	4.87	-1.38E+00
260	4.885	-8.31E-01	4.885	-1.15E+02	4.885	-9.24E+01	4.885	-1.70E+00
261	4.9	-8.38E-01	4.9	-1.08E+02	4.9	-9.14E+01	4.9	-2.14E+00
262	4.915	-8.98E-01	4.915	-1.02E+02	4.915	-9.16E+01	4.915	-2.66E+00
263	4.93	-9.06E-01	4.93	-1.04E+02	4.93	-9.31E+01	4.93	-3.23E+00
264	4.945	-1.03E+00	4.945	-1.06E+02	4.945	-9.38E+01	4.945	-3.80E+00
265	4.96	-1.00E+00	4.96	-1.01E+02	4.96	-9.19E+01	4.96	-4.37E+00
266	4.975	-1.09E+00	4.975	-9.91E+01	4.975	-9.08E+01	4.975	-4.90E+00
267	4.99	-1.08E+00	4.99	-1.01E+02	4.99	-9.25E+01	4.99	-5.39E+00
268	5.005	-1.09E+00	5.005	-9.98E+01	5.005	-8.98E+01	5.005	-5.82E+00
269	5.02	-1.05E+00	5.02	-9.60E+01	5.02	-8.71E+01	5.02	-6.18E+00
270	5.035	-1.01E+00	5.035	-1.01E+02	5.035	-8.69E+01	5.035	-6.43E+00
271	5.05	-1.00E+00	5.05	-1.03E+02	5.05	-8.77E+01	5.05	-6.57E+00
272	5.065	-1.03E+00	5.065	-1.12E+02	5.065	-8.76E+01	5.065	-6.58E+00
273	5.08	-1.13E+00	5.08	-1.02E+02	5.08	-8.78E+01	5.08	-6.45E+00
274	5.095	-1.23E+00	5.095	-1.08E+02	5.095	-8.64E+01	5.095	-6.18E+00
275	5.11	-1.21E+00	5.11	-1.08E+02	5.11	-8.76E+01	5.11	-5.79E+00
276	5.125	-1.41E+00	5.125	-1.03E+02	5.125	-8.68E+01	5.125	-5.29E+00
277	5.14	-1.41E+00	5.14	-1.02E+02	5.14	-8.63E+01	5.14	-4.75E+00
278	5.155	-1.42E+00	5.155	-9.56E+01	5.155	-8.60E+01	5.155	-4.19E+00
279	5.17	-1.39E+00	5.17	-9.72E+01	5.17	-8.58E+01	5.17	-3.69E+00
280	5.185	-1.37E+00	5.185	-9.91E+01	5.185	-8.60E+01	5.185	-3.27E+00
281	5.2	-1.34E+00	5.2	-9.27E+01	5.2	-8.64E+01	5.2	-2.98E+00
282	5.215	-1.35E+00	5.215	-9.79E+01	5.215	-8.77E+01	5.215	-2.84E+00
283	5.23	-1.36E+00	5.23	-1.00E+02	5.23	-8.70E+01	5.23	-2.84E+00
284	5.245	-1.41E+00	5.245	-9.73E+01	5.245	-8.64E+01	5.245	-2.96E+00
285	5.26	-1.53E+00	5.26	-9.96E+01	5.26	-8.69E+01	5.26	-3.19E+00
286	5.275	-1.66E+00	5.275	-9.57E+01	5.275	-8.84E+01	5.275	-3.47E+00
287	5.29	-1.82E+00	5.29	-9.23E+01	5.29	-8.64E+01	5.29	-3.80E+00
288	5.305	-1.99E+00	5.305	-9.39E+01	5.305	-8.84E+01	5.305	-4.14E+00
289	5.32	-2.12E+00	5.32	-9.56E+01	5.32	-8.66E+01	5.32	-4.49E+00
290	5.335	-2.25E+00	5.335	-9.33E+01	5.335	-8.80E+01	5.335	-4.84E+00
291	5.35	-2.35E+00	5.35	-9.18E+01	5.35	-8.79E+01	5.35	-5.16E+00
292	5.365	-2.46E+00	5.365	-9.09E+01	5.365	-8.99E+01	5.365	-5.46E+00
293	5.38	-2.68E+00	5.38	-8.86E+01	5.38	-9.80E+01	5.38	-5.71E+00
294	5.395	-2.94E+00	5.395	-9.34E+01	5.395	-9.03E+01	5.395	-5.91E+00
295	5.41	-3.31E+00	5.41	-9.39E+01	5.41	-9.22E+01	5.41	-6.05E+00
296	5.425	-3.84E+00	5.425	-9.62E+01	5.425	-8.95E+01	5.425	-6.12E+00
297	5.44	-4.57E+00	5.44	-1.04E+02	5.44	-8.62E+01	5.44	-6.10E+00
298	5.455	-5.53E+00	5.455	-9.61E+01	5.455	-8.43E+01	5.455	-6.00E+00
299	5.47	-6.83E+00	5.47	-1.01E+02	5.47	-8.37E+01	5.47	-5.81E+00
300	5.485	-8.59E+00	5.485	-1.03E+02	5.485	-8.14E+01	5.485	-5.54E+00
301	5.5	-1.08E+01	5.5	-9.47E+01	5.5	-8.22E+01	5.5	-5.22E+00
302	5.515	-1.39E+01	5.515	-8.99E+01	5.515	-8.24E+01	5.515	-4.88E+00
303	5.53	-1.79E+01	5.53	-8.90E+01	5.53	-8.59E+01	5.53	-4.55E+00
304	5.545	-2.02E+01	5.545	-8.41E+01	5.545	-8.46E+01	5.545	-4.25E+00
305	5.56	-1.72E+01	5.56	-8.13E+01	5.56	-8.75E+01	5.56	-4.01E+00
306	5.575	-1.37E+01	5.575	-7.95E+01	5.575	-8.75E+01	5.575	-3.86E+00
307	5.59	-1.11E+01	5.59	-7.65E+01	5.59	-7.92E+01	5.59	-3.79E+00
308	5.605	-9.35E+00	5.605	-7.68E+01	5.605	-7.60E+01	5.605	-3.78E+00
309	5.62	-8.04E+00	5.62	-7.76E+01	5.62	-7.55E+01	5.62	-3.84E+00
310	5.635	-7.08E+00	5.635	-7.74E+01	5.635	-7.59E+01	5.635	-3.94E+00
311	5.65	-6.47E+00	5.65	-8.50E+01	5.65	-8.41E+01	5.65	-4.03E+00
312	5.665	-5.98E+00	5.665	-7.97E+01	5.665	-8.07E+01	5.665	-4.10E+00
313	5.68	-5.65E+00	5.68	-7.98E+01	5.68	-8.25E+01	5.68	-4.12E+00
314	5.695	-5.40E+00	5.695	-7.95E+01	5.695	-8.09E+01	5.695	-4.12E+00
315	5.71	-5.21E+00	5.71	-7.88E+01	5.71	-7.84E+01	5.71	-4.13E+00
316	5.725	-4.81E+00	5.725	-7.90E+01	5.725	-7.76E+01	5.725	-4.17E+00
317	5.74	-4.57E+00	5.74	-7.83E+01	5.74	-7.72E+01	5.74	-4.22E+00
318	5.755	-4.35E+00	5.755	-7.80E+01	5.755	-7.76E+01	5.755	-4.30E+00
319	5.77	-4.14E+00	5.77	-7.93E+01	5.77	-8.02E+01	5.77	-4.39E+00
320	5.785	-3.96E+00	5.785	-8.66E+01	5.785	-8.90E+01	5.785	-4.50E+00
321	5.8	-3.87E+00	5.8	-9.13E+01	5.8	-9.62E+01	5.8	-4.63E+00
322	5.815	-3.84E+00	5.815	-9.08E+01	5.815	-1.06E+02	5.815	-4.76E+00
323	5.83	-3.86E+00	5.83	-9.33E+01	5.83	-9.90E+01	5.83	-4.91E+00
324	5.845	-3.86E+00	5.845	-9.23E+01	5.845	-9.22E+01	5.845	-5.04E+00
325	5.86	-3.81E+00	5.86	-9.32E+01	5.86	-8.77E+01	5.86	-5.17E+00
326	5.875	-3.85E+00	5.875	-8.90E+01	5.875	-8.58E+01	5.875	-5.27E+00
327	5.89	-3.81E+00	5.89	-9.00E+01	5.89	-8.40E+01	5.89	-5.33E+00
328	5.905	-3.69E+00	5.905	-9.06E+01	5.905	-8.26E+01	5.905	-5.35E+00
329	5.92	-3.57E+00	5.92	-9.01E+01	5.92	-8.35E+01	5.92	-5.34E+00
330	5.935	-3.45E+00	5.935	-8.42E+01	5.935	-8.10E+01	5.935	-5.28E+00
331	5.95	-3.36E+00	5.95	-8.59E+01	5.95	-8.61E+01	5.95	-5.20E+00
332	5.965	-3.30E+00	5.965	-8.81E+01	5.965	-8.83E+01	5.965	-5.09E+00
333	5.98	-3.18E+00	5.98	-8.87E+01	5.98	-9.53E+01	5.98	-4.97E+00
334	5.995	-3.22E+00	5.995	-9.18E+01	5.995	-9.62E+01	5.995	-4.84E+00
335	6.01	-3.32E+00	6.01	-8.98E+01	6.01	-9.44E+01	6.01	-4.71E+00
336	6.025	-3.42E+00	6.025	-9.41E+01	6.025	-9.02E+01	6.025	-4.56E+00
337	6.04	-3.46E+00	6.04	-9.49E+01	6.04	-8.87E+01	6.04	-4.43E+00
338	6.055	-3.56E+00	6.055	-9.25E+01	6.055	-9.41E+01	6.055	-4.29E+00
339	6.07	-3.41E+00	6.07	-9.44E+01	6.07	-1.01E+02	6.07	-4.18E+00
340	6.085	-3.21E+00	6.085	-9.25E+01	6.085	-1.04E+02	6.085	-4.09E+00
341	6.1	-3.07E+00	6.1	-9.34E+01	6.1	-9.12E+01	6.1	-4.03E+00
342	6.115	-2.99E+00	6.115	-9.82E+01	6.115	-9.17E+01	6.115	-4.01E+00
343	6.13	-2.94E+00	6.13	-9.56E+01	6.13	-9.39E+01	6.13	-4.05E+00
344	6.145	-2.89E+00	6.145	-1.03E+02	6.145	-1.01E+02	6.145	-4.17E+00
345	6.16	-2.94E+00	6.16	-9.79E+01	6.16	-1.05E+02	6.16	-4.36E+00
346	6.175	-2.98E+00	6.175	-9.72E+01	6.175	-1.04E+02	6.175	-4.63E+00
347	6.19	-2.91E+00	6.19	-9.85E+01	6.19	-9.68E+01	6.19	-4.96E+00
348	6.205	-3.00E+00	6.205	-9.87E+01	6.205	-9.19E+01	6.205	-5.35E+00
349	6.22	-2.92E+00	6.22	-9.77E+01	6.22	-9.19E+01	6.22	-5.76E+00
350	6.235	-2.80E+00	6.235	-1.11E+02	6.235	-9.56E+01	6.235	-6.16E+00
351	6.25	-2.71E+00	6.25	-9.79E+01	6.25	-9.50E+01	6.25	-6.52E+00
352	6.265	-2.59E+00	6.265	-9.43E+01	6.265	-9.10E+01	6.265	-6.80E+00
353	6.28	-2.50E+00	6.28	-9.20E+01	6.28	-9.78E+01	6.28	-6.99E+00
354	6.295	-2.42E+00	6.295	-9.38E+01	6.295	-9.30E+01	6.295	-7.08E+00
355	6.31	-2.38E+00	6.31	-9.80E+01	6.31	-9.15E+01	6.31	-7.07E+00
356	6.325	-2.40E+00	6.325	-9.77E+01	6.325	-9.19E+01	6.325	-6.96E+00
357	6.34	-2.41E+00	6.34	-1.04E+02	6.34	-9.18E+01	6.34	-6.78E+00
358	6.355	-2.46E+00	6.355	-1.01E+02	6.355	-9.18E+01	6.355	-6.53E+00
359	6.37	-2.40E+00	6.37	-9.93E+01	6.37	-9.64E+01	6.37	-6.24E+00
360	6.385	-2.39E+00	6.385	-1.01E+02	6.385	-1.04E+02	6.385	-5.90E+00
361	6.4	-2.33E+00	6.4	-1.02E+02	6.4	-1.00E+02	6.4	-5.54E+00
362	6.415	-2.25E+00	6.415	-1.05E+02	6.415	-1.10E+02	6.415	-5.15E+00
363	6.43	-2.16E+00	6.43	-1.02E+02	6.43	-9.54E+01	6.43	-4.77E+00
364	6.445	-2.10E+00	6.445	-1.14E+02	6.445	-9.34E+01	6.445	-4.38E+00
365	6.46	-1.99E+00	6.46	-1.00E+02	6.46	-9.65E+01	6.46	-4.00E+00
366	6.475	-1.95E+00	6.475	-9.85E+01	6.475	-9.68E+01	6.475	-3.67E+00
367	6.49	-1.93E+00	6.49	-9.90E+01	6.49	-9.54E+01	6.49	-3.41E+00
368	6.505	-1.98E+00	6.505	-1.00E+02	6.505	-9.18E+01	6.505	-3.24E+00
369	6.52	-2.05E+00	6.52	-9.43E+01	6.52	-9.08E+01	6.52	-3.21E+00
370	6.535	-2.11E+00	6.535	-9.56E+01	6.535	-9.04E+01	6.535	-3.35E+00
371	6.55	-2.13E+00	6.55	-9.48E+01	6.55	-8.88E+01	6.55	-3.68E+00
372	6.565	-2.08E+00	6.565	-9.50E+01	6.565	-8.68E+01	6.565	-4.18E+00
373	6.58	-1.96E+00	6.58	-9.71E+01	6.58	-8.64E+01	6.58	-4.82E+00
374	6.595	-1.91E+00	6.595	-1.05E+02	6.595	-8.75E+01	6.595	-5.55E+00
375	6.61	-1.85E+00	6.61	-1.01E+02	6.61	-8.87E+01	6.61	-6.30E+00
376	6.625	-1.79E+00	6.625	-9.33E+01	6.625	-9.09E+01	6.625	-6.99E+00
377	6.64	-1.75E+00	6.64	-9.48E+01	6.64	-9.16E+01	6.64	-7.58E+00
378	6.655	-1.76E+00	6.655	-1.05E+02	6.655	-8.93E+01	6.655	-7.99E+00
379	6.67	-1.75E+00	6.67	-1.13E+02	6.67	-9.16E+01	6.67	-8.20E+00
380	6.685	-1.75E+00	6.685	-1.11E+02	6.685	-9.27E+01	6.685	-8.21E+00
381	6.7	-1.90E+00	6.7	-1.09E+02	6.7	-9.72E+01	6.7	-8.05E+00
382	6.715	-1.86E+00	6.715	-1.07E+02	6.715	-9.46E+01	6.715	-7.75E+00
383	6.73	-1.87E+00	6.73	-9.70E+01	6.73	-9.30E+01	6.73	-7.37E+00
384	6.745	-1.95E+00	6.745	-9.56E+01	6.745	-9.23E+01	6.745	-6.92E+00
385	6.76	-1.93E+00	6.76	-9.83E+01	6.76	-9.01E+01	6.76	-6.46E+00
386	6.775	-1.89E+00	6.775	-9.62E+01	6.775	-8.90E+01	6.775	-6.00E+00
387	6.79	-1.84E+00	6.79	-9.81E+01	6.79	-8.83E+01	6.79	-5.58E+00
388	6.805	-1.81E+00	6.805	-9.19E+01	6.805	-8.75E+01	6.805	-5.23E+00
389	6.82	-1.77E+00	6.82	-9.36E+01	6.82	-8.60E+01	6.82	-4.96E+00
390	6.835	-1.78E+00	6.835	-9.63E+01	6.835	-8.66E+01	6.835	-4.81E+00
391	6.85	-1.81E+00	6.85	-9.71E+01	6.85	-8.55E+01	6.85	-4.77E+00
392	6.865	-1.86E+00	6.865	-1.14E+02	6.865	-8.65E+01	6.865	-4.87E+00
393	6.88	-1.96E+00	6.88	-1.06E+02	6.88	-8.76E+01	6.88	-5.11E+00
394	6.895	-2.08E+00	6.895	-1.05E+02	6.895	-8.78E+01	6.895	-5.47E+00
395	6.91	-2.20E+00	6.91	-9.23E+01	6.91	-9.11E+01	6.91	-5.96E+00
396	6.925	-2.22E+00	6.925	-8.78E+01	6.925	-9.20E+01	6.925	-6.54E+00
397	6.94	-2.20E+00	6.94	-8.72E+01	6.94	-9.38E+01	6.94	-7.17E+00
398	6.955	-2.18E+00	6.955	-8.88E+01	6.955	-9.20E+01	6.955	-7.84E+00
399	6.97	-2.18E+00	6.97	-9.79E+01	6.97	-9.20E+01	6.97	-8.53E+00
400	6.985	-2.18E+00	6.985	-9.38E+01	6.985	-8.96E+01	6.985	-9.21E+00
401	7	-2.26E+00	7	-9.05E+01	7	-9.13E+01	7	-9.83E+00
